Xe-140,Zr-98,Xe-142,Ba-137m,I-134,I-136,Y-97,Kr-85,Ba-142,Xe-139,Sr-92,Y-91m,I-132,Sr-93,Y-96,Rb-89,Rb-91,Rb-88,Cs-137,I-138,Sr-96,La-142,Cs-144,Xe-135m,Y-94,Cs-141,I-139,Ce-144,Nb-97,Kr-88,I-135,Sr-89,Nb-98,Kr-85m,Xe-138,Kr-89,Ba-140,Cs-134,Xe-137,Pr-144m,Xe-133m,I-131,La-143,I-133m,Ba-144,Kr-87,Kr-92,Kr-91,Kr-93,Sr-94,Ba-141,Cs-139,La-140,Y-91,Y-95,Xe-131m,Rb-92,Rb-93,Y-92,I-136m,Xe-135,Xe-133,Sr-91,La-141,Cs-140,Ba-139,Ba-143,Pr-144,I-129,Zr-97,Sr-97,Nb-95m,Xe-141,Cs-143,Nb-95,Cs-138,Ce-141,I-137,La-144,Sr-98,Y-98,Zr-95,I-140,Y-93,Sr-95,Cs-142,Ce-143,I-133,
6093174418122475.0,7638998147545.427,388.4235521161817,263227441607.73074,1.6709553824253422e+16,1.4384593466370818e+16,6234219871.113492,23725727284.96388,3.2091855842943044e+16,3.271709385540937e+16,3291797835727529.5,293722318838484.75,4678067559951119.0,5315599655388470.0,261174283127.89078,3.810756438993206e+16,2.6296285478412924e+16,3605823534483567.5,301196355428.35,60621139010190.9,0.03478702218221693,7870701674112418.0,0.12582209368962333,1.4302519103628684e+16,88243459759499.9,2.3985363886559908e+16,768587013.529022,428094223792.84204,218175051614.8203,6251271634243204.0,2437296103284215.5,10890637027083.334,8435849774630.193,1541879040149339.0,6.603124170432359e+16,3.9245947304848584e+16,181378146918570.97,137883798632.0637,7.0216539256128536e+16,3291205496.206176,132294902929.89903,42859662979040.375,1.4182266623640902e+16,763467542654911.6,561401752698767.3,9046710035650774.0,58998586.52384469,1260389469153404.2,1585.1614621591846,79917654704462.92,5.1134707561159336e+16,1.20347413910532e+17,1241288394598.5093,194730002176.0103,88425045065991.66,513939710.6610716,25552924317525.69,40127655555621.9,262164204437890.75,4031865871061504.0,5014253353139979.0,360791260720051.9,1848005160020866.5,4539177643902643.0,7.744044669198299e+16,3.2348641075152404e+16,3022619879189090.0,236470558832.4142,14523.599999969518,1055561985857.7178,3.0425363101211768e-27,682786.0141319127,13169217.020376548,29722830.806087043,6461317.222234322,8.292452750245693e+16,1261298585125.732,5461518943053772.0,4081452945008470.0,1.6250814138604036e-13,1.7578757986649844e-12,24105893305.719936,4.006646710280212e-05,237933495981259.06,36199384327321.13,23003839.940799,166829581592292.2,835070163158459.1,
6093174418122475.0,7638998147545.427,388.4235521161817,275482094666.8806,1.7188238518628444e+16,1.4384593466592726e+16,6234219871.113492,24694121289.68978,3.2258311281110428e+16,3.271709385540937e+16,3411845558724042.5,315838463982168.6,4845583292298711.0,5325025392969909.0,261174283127.89078,3.861077641893303e+16,2.6296285478412936e+16,3818236900385899.0,314179390510.93756,60621139010190.9,0.03478702218221693,8253100464927234.0,0.12582209368962333,1.4453342569401644e+16,89547821649863.3,2.3985363886559908e+16,768587013.529022,445852741273.5019,234692908779.80984,6480905694497201.0,2532386155920005.5,11623424733502.28,8435849774630.193,1600768598922534.0,6.664071415977163e+16,3.924623743575529e+16,188959861407722.16,143511617132.5381,7.021946781736782e+16,3463181543.8546424,143128682964.8702,44606361242149.13,1.4315543221870064e+16,763467542654911.6,561401752698767.3,9337208916590406.0,58998586.52384469,1260389469153404.2,1585.1614621591846,79917654704557.22,5.183192083514253e+16,1.2079590447260955e+17,1346853043923.3125,212713240986.1321,88859991246372.73,556276189.9222422,25552924317525.69,40127655555621.9,282434542183248.75,4031865871061504.0,5212393888354156.0,375482986873653.2,1922913575100099.8,4816815798399034.0,7.744044669198371e+16,3.3857037807541372e+16,3022619879189090.0,251608542049.39783,15116.399999967007,1097892774352.7773,3.0425363101211768e-27,753958.0952106714,13169217.020376548,29722830.806087043,7135347.644769306,8.549988917830918e+16,1399806665306.2883,5461518943053772.0,4081452945008470.0,1.6250814138604036e-13,1.7578757986649844e-12,25450934185.714508,4.006646710280212e-05,249843853407492.56,36199384327321.13,23003839.940799,176771022332510.03,868674292603382.2,
6093174418122475.0,7638998147545.427,388.4235521161817,287737354620.3761,1.765444867681477e+16,1.4384593466674578e+16,6234219871.113492,25662515056.97985,3.2404360714325464e+16,3.271709385540937e+16,3530855056178328.5,338543931221327.0,5011421021303676.0,5332845415003713.0,261174283127.89078,3.907000660297088e+16,2.629628547841294e+16,4031871161054677.0,327162639144.6163,60621139010190.9,0.03478702218221693,8632080226156454.0,0.12582209368962333,1.4591092964761636e+16,90758984050310.11,2.3985363886559908e+16,768587013.529022,463611198748.6359,251701782376.84647,6708679138710212.0,2627142389979584.0,12365360306268.654,8435849774630.193,1659355225752474.0,6.7193038446382296e+16,3.92464242731657e+16,196541003541593.97,149139428445.03296,7.022150469257645e+16,3635424567.9900146,154382807705.66592,46352849866046.67,1.4436423460388114e+16,763467542654911.6,561401752698767.3,9622477384215182.0,58998586.52384469,1260389469153404.2,1585.1614621591846,79917654704588.45,5.247818811994115e+16,1.2118207827255698e+17,1456705270216.1255,231579518481.23087,89240165843995.84,600284931.4742887,25552924317525.69,40127655555621.9,303350601641110.2,4031865871061504.0,5410034178824797.0,390172015622862.5,1997642480596245.8,5096767961415972.0,7.744044669198392e+16,3.534736120740291e+16,3022619879189090.0,266934853973.7723,15709.199999964396,1140165191228.1882,3.0425363101211768e-27,828993.5320386505,13169217.020376548,29722830.806087043,7846042.796305381,8.799416014693362e+16,1546568658939.162,5461518943053772.0,4081452945008470.0,1.6250814138604036e-13,1.7578757986649844e-12,26802074270.352615,4.006646710280212e-05,261746700604625.5,36199384327321.13,23003839.940799,186794279928362.03,902241114876020.9,
6093174418122475.0,7638998147545.427,388.4235521161817,299993036725.213,1.810850938556565e+16,1.438459346670477e+16,6234219871.113492,26630908586.834145,3.2532505743272996e+16,3.271709385540937e+16,3648835307121806.5,361819642966679.7,5175597555507983.0,5339333262143613.0,261174283127.89078,3.948909355798864e+16,2.629628547841294e+16,4246495754536914.5,340146035961.92126,60621139010190.9,0.03478702218221693,9007403768279924.0,0.12582209368962333,1.4716903436789902e+16,91883606266805.75,2.3985363886559908e+16,768587013.529022,481369596218.4471,269191210784.6601,6934607042572874.0,2721565977350427.0,13115642749953.824,8435849774630.193,1717640478941923.2,6.7693573154477864e+16,3.9246544592018744e+16,204121573363394.5,154767232569.55746,7.0222921381618104e+16,3807887707.8330526,166056620462.00922,48099128875893.914,1.454606035282332e+16,763467542654911.6,561401752698767.3,9902609611774086.0,58998586.52384469,1260389469153404.2,1585.1614621591846,79917654704598.81,5.307723208394214e+16,1.215145940853202e+17,1570842286208.2178,251337125767.7573,89572466094457.3,645965598.233416,25552924317525.69,40127655555621.9,324901457078734.1,4031865871061504.0,5607175487518125.0,404858347462924.06,2072192306683809.5,5378732223766541.0,7.744044669198397e+16,3.681895261215818e+16,3022619879189090.0,282434971451.09686,16301.999999961687,1182379316974.915,3.0425363101211768e-27,907907.72391013,13169217.020376548,29722830.806087043,8593556.906397453,9.040842497449374e+16,1701648327444.9773,5461518943053772.0,4081452945008470.0,1.6250814138604036e-13,1.7578757986649844e-12,28158542864.758625,4.006646710280212e-05,273638734169589.97,36199384327321.13,23003839.940799,196891040791150.47,935770671394650.9,
6093174418122475.0,7638998147545.427,388.4235521161817,312249012333.73584,1.855073725986467e+16,1.4384593466715908e+16,6234219871.113492,27599301879.25272,3.264494129391143e+16,3.271709385540937e+16,3765795212931280.0,385647053185016.2,5338129535082613.0,5344715876198760.0,261174283127.89078,3.987154283309047e+16,2.629628547841294e+16,4461898538821547.5,353129535498.42194,60621139010190.9,0.03478702218221693,9378872891170622.0,0.12582209368962333,1.483180891368969e+16,92927871783443.34,2.3985363886559908e+16,768587013.529022,499127933683.13794,287150933141.91736,7158704359624641.0,2815658085806039.0,13873540998241.51,8435849774630.193,1775625908777629.2,6.814717441750709e+16,3.924662207450133e+16,211701570916328.34,160395029506.12082,7.0223906718290776e+16,3980532309.773891,178149465356.1932,49845198296848.83,1.4645499668382364e+16,763467542654911.6,561401752698767.3,1.0177698076932924e+16,58998586.52384469,1260389469153404.2,1585.1614621591846,79917654704602.23,5.3632503376868296e+16,1.2180090756840117e+17,1689261306254.201,271994047270.26935,89862920683341.27,693317853.1673739,25552924317525.69,40127655555621.9,347076312001709.0,4031865871061504.0,5803819074211758.0,419541982888991.06,2146563482506432.2,5662429517602396.0,7.744044669198397e+16,3.8271297346559064e+16,3022619879189090.0,298095490941.1925,16894.799999958876,1224535231972.929,3.0425363101211768e-27,990713.9895019472,13169217.020376548,29722830.806087043,9378024.579824667,9.274393149285683e+16,1865100831076.6616,5461518943053772.0,4081452945008470.0,1.6250814138604036e-13,1.7578757986649844e-12,29519666325.594135,4.006646710280212e-05,285517223837958.75,36199384327321.13,23003839.940799,207053765089865.25,969263003531565.8,
6093174418122475.0,7638998147545.427,388.4235521161817,324505191878.75806,1.898144066370033e+16,1.4384593466720018e+16,6234219871.113492,28567694934.235634,3.2743593213156332e+16,3.271709385540937e+16,3881743598000528.0,410008132763665.6,5499033433514128.0,5349181538450338.0,261174283127.89078,4.022055511178773e+16,2.629628547841294e+16,4677884401086830.0,366113106132.6623,60621139010190.9,0.03478702218221693,9746323454638588.0,0.12582209368962333,1.4936754618198308e+16,93897522260948.67,2.3985363886559908e+16,768587013.529022,516886211142.9113,305570885521.89386,7380985922243519.0,2909419879020394.5,14638387839088.615,8435849774630.193,1833313057571559.2,6.8558243025725224e+16,3.924667197137912e+16,219280996243596.94,166022819254.73215,7.022459204042568e+16,4153326489.9732685,190660687322.14218,51591058154066.32,1.473568990689806e+16,763467542654911.6,561401752698767.3,1.0447833592303192e+16,58998586.52384469,1260389469153404.2,1585.1614621591846,79917654704603.38,5.4147200506422136e+16,1.220474384323404e+17,1811959546331.0945,293557969354.4114,90116799120346.98,742341359.2954509,25552924317525.69,40127655555621.9,369864497810188.5,4031865871061504.0,5999966195502754.0,434222922396125.5,2220756436179359.8,5947601942789775.0,7.744044669198397e+16,3.970400384753814e+16,3022619879189090.0,313904042205.20795,17487.599999955968,1266633016491.3635,3.0425363101211768e-27,1077423.828917783,13169217.020376548,29722830.806087043,10199563.267891377,9.500206472152685e+16,2036973380581.6543,5461518943053772.0,4081452945008470.0,1.6250814138604036e-13,1.7578757986649844e-12,30884855839.623375,4.006646710280212e-05,297379914823721.9,36199384327321.13,23003839.940799,217275614781876.44,1002718152613127.5,
6093174418122475.0,7638998147545.427,388.4235521161817,336761513012.1211,1.940091992508715e+16,1.438459346672153e+16,6234219871.113492,29536087751.78295,3.28301512556566e+16,3.271709385540937e+16,3996689210406089.0,434885355277518.7,5658325559274347.0,5352886455641290.0,261174283127.89078,4.053905227588266e+16,2.629628547841294e+16,4894273971338108.0,379096725871.26215,60621139010190.9,0.03478702218221693,1.0109621055544442e+16,0.12582209368962333,1.5032603843073944e+16,94797889105918.9,2.3985363886559908e+16,768587013.529022,534644428597.97015,324441197179.99805,7601466442627781.0,3002852516582332.0,15409574356859.752,8435849774630.193,1890703459701920.0,6.893076712218373e+16,3.924670410378288e+16,226859849388398.56,171650601815.4007,7.0225068696214104e+16,4326243948.708929,203589632104.47382,53336708472698.29,1.4817491346075188e+16,763467542654911.6,561401752698767.3,1.0713105335421262e+16,58998586.52384469,1260389469153404.2,1585.1614621591846,79917654704603.75,5.462428826252591e+16,1.2225971438323384e+17,1938934224037.3945,316036288712.28955,90338707340231.25,793035779.6884663,25552924317525.69,40127655555621.9,393255472468220.9,4031865871061504.0,6195618104815650.0,448901166479299.0,2294771594791909.0,6234011215605659.0,7.744044669198397e+16,4.111678570398808e+16,3022619879189090.0,329849208646.69275,18080.39999995296,1308672750688.6648,3.0425363101211768e-27,1168047.1527339201,13169217.020376548,29722830.806087043,11058275.42852399,9.718432367253624e+16,2217305841110.435,5461518943053772.0,4081452945008470.0,1.6250814138604036e-13,1.7578757986649844e-12,32253596741.290405,4.006646710280212e-05,309224946795962.1,36199384327321.13,23003839.940799,227550388337656.44,1036136159919818.1,
6093174418122475.0,7638998147545.427,388.4235521161817,349017932338.99445,1.980946754548343e+16,1.438459346672209e+16,6234219871.113492,30504480331.894722,3.2906098026675612e+16,3.271709385540937e+16,4110640722567284.5,460261683147528.9,5816022057473298.0,5355960224013934.0,261174283127.89078,4.0829701401884984e+16,2.629628547841294e+16,5110902432605338.0,392080379417.3689,60621139010190.9,0.03478702218221693,1.0468657237088114e+16,0.12582209368962333,1.512014505261917e+16,95633922784370.98,2.3985363886559908e+16,768587013.529022,552402586048.5171,343752186872.7591,7820160513769719.0,3095957154009889.5,16186544851295.193,8435849774630.193,1947798641653972.0,6.926836089526156e+16,3.924672479628742e+16,234438130393928.06,177278377188.1356,7.022540022022168e+16,4499262992.376688,216935646257.56253,55082149277893.62,1.4891684247231394e+16,763467542654911.6,561401752698767.3,1.0973600878187814e+16,58998586.52384469,1260389469153404.2,1585.1614621591846,79917654704603.86,5.5066514795285944e+16,1.2244249506475861e+17,2070182558592.1414,339436120516.77924,90532671264985.9,845400777.4687632,25552924317525.69,40127655555621.9,417238819186045.75,4031865871061504.0,6390776052410461.0,463576715633391.8,2368609384409925.0,6521437230815862.0,7.744044669198397e+16,4.250944620620988e+16,3022619879189090.0,345920453793.7118,18673.19999994985,1350654514612.7458,3.0425363101211768e-27,1262592.482201884,13169217.020376548,29722830.806087043,11954250.414352698,9.929230075018098e+16,2406131291861.574,5461518943053772.0,4081452945008470.0,1.6250814138604036e-13,1.7578757986649844e-12,33625439175.50464,4.006646710280212e-05,321050786658260.94,36199384327321.13,23003839.940799,237872461536904.47,1069517066686289.5,
6093174418122475.0,7638998147545.427,388.4235521161817,361274419659.71844,2.0207368403751476e+16,1.4384593466722296e+16,6234219871.113492,31472872674.571014,3.2972734376824076e+16,3.271709385540937e+16,4223606731900538.5,486120554179927.5,5972138911495607.0,5358510362524920.0,261174283127.89078,4.109493679539999e+16,2.629628547841294e+16,5327618420457082.0,405064056131.7033,60621139010190.9,0.03478702218221693,1.0823346164999064e+16,0.12582209368962333,1.520009836865886e+16,96410220040773.42,2.3985363886559908e+16,768587013.529022,570160683494.7548,363494359246.91754,8037082610421527.0,3188734942764601.5,16968792194878.537,8435849774630.193,2004600122060630.0,6.957429964312891e+16,3.92467381217687e+16,242015839303377.16,182906145372.946,7.022563080205931e+16,4672365726.777655,230698077144.60388,56827380594798.16,1.4958976297803446e+16,763467542654911.6,561401752698767.3,1.122940621577719e+16,58998586.52384469,1260389469153404.2,1585.1614621591846,79917654704603.9,5.547642744505519e+16,1.2259987877873117e+17,2205701770833.9893,363764306351.1189,90702209843258.73,899436015.8102025,25552924317525.69,40127655555621.9,441804245115240.06,4031865871061504.0,6585441285390678.0,478249570353193.7,2442270230078233.5,6809676728849991.0,7.744044669198397e+16,4.388186505608288e+16,3022619879189090.0,362108053448.57495,19265.999999946645,1392578388201.1382,3.0425363101211768e-27,1361067.1242401043,13169217.020376548,29722830.806087043,12887566.12303226,1.0132766348522168e+17,2603476544698.4697,5461518943053772.0,4081452945008470.0,1.6250814138604036e-13,1.7578757986649844e-12,34999989936.23618,4.006646710280212e-05,332856172779479.25,36199384327321.13,23003839.940799,248236733771358.1,1102860914101415.9,
6093174418122475.0,7638998147545.427,388.4235521161817,373530953959.548,2.0594899954802676e+16,1.4384593466722374e+16,6234219871.113492,32441264779.81188,3.3031201683617116e+16,3.271709385540937e+16,4335595761468032.0,512445868475680.7,6126691944620508.0,5360626073807233.0,261174283127.89078,4.13369801865322e+16,2.629628547841294e+16,5544283005131009.0,418047748614.4256,60621139010190.9,0.03478702218221693,1.1173621713356766e+16,0.12582209368962333,1.5273121494326782e+16,97131049172219.14,2.3985363886559908e+16,768587013.529022,587918720936.886,383658401297.28455,8252247090053333.0,3281187030265737.0,17755853592369.8,8435849774630.193,2061109411742857.0,6.985155155033475e+16,3.924674670306203e+16,249592976159934.22,188533906369.84122,7.022579117651973e+16,4845537391.692637,244876272936.6798,58572402448554.766,1.5020009361609082e+16,763467542654911.6,561401752698767.3,1.1480605795026254e+16,58998586.52384469,1260389469153404.2,1585.1614621591846,79917654704603.92,5.5856387415779096e+16,1.2273539437708197e+17,2345489083220.2734,389027421919.97485,90850398892119.88,955141157.9381539,25552924317525.69,40127655555621.9,466941580056590.3,4031865871061504.0,6779615047711232.0,492919731133403.3,2515754555823088.5,7098542060393594.0,7.744044669198397e+16,4.523398693749913e+16,3022619879189090.0,378403033068.25824,19858.799999943338,1434444451281.1438,3.0425363101211768e-27,1463477.324389344,13169217.020376548,29722830.806087043,13858290.439742368,1.032921383682827e+17,2809362624736.5405,5461518943053772.0,4081452945008470.0,1.6250814138604036e-13,1.7578757986649844e-12,36376905332.85461,4.006646710280212e-05,344640068725120.9,36199384327321.13,23003839.940799,258638579342103.28,1136167743308343.0,
6093174418122475.0,7638998147545.427,388.4235521161817,385787520616.33417,2.097233242306586e+16,1.4384593466722402e+16,6234219871.113492,33409656647.61737,3.3082501401504056e+16,3.271709385540937e+16,4446616260620754.5,539221975700006.94,6279696821625607.0,5362381364435887.0,261174283127.89078,4.155785921586404e+16,2.629628547841294e+16,5760768750083492.0,431031451718.7937,60621139010190.9,0.03478702218221693,1.1519434909791692e+16,0.12582209368962333,1.5339815124390428e+16,97800373496703.7,2.3985363886559908e+16,768587013.529022,605676698375.1134,404235178892.0588,8465668193803483.0,3373314559904488.0,18547306708690.23,8435849774630.193,2117328013749849.2,7.010280648481139e+16,3.924675222921105e+16,257169541006784.47,194161660178.83026,7.022590272029014e+16,5018765811.998816,259469582611.8253,60317214864303.25,1.5075365601251598e+16,763467542654911.6,561401752698767.3,1.172728254231211e+16,58998586.52384469,1260389469153404.2,1585.1614621591846,79917654704603.92,5.620858337614723e+16,1.2285208038564558e+17,2489541719826.0835,415231784547.98425,90979926899409.38,1012515867.1294909,25552924317525.69,40127655555621.9,492640775180572.3,4031865871061504.0,6973298580186448.0,507587198468628.6,2589062784654613.0,7387860041278978.0,7.744044669198397e+16,4.656581168835608e+16,3022619879189090.0,394797109972.27295,20451.599999939932,1476252783569.9883,3.0425363101211768e-27,1569828.4005068578,13169217.020376548,29722830.806087043,14866482.498037929,1.051874965699061e+17,3023805215680.5146,5461518943053772.0,4081452945008470.0,1.6250814138604036e-13,1.7578757986649844e-12,37755884954.790146,4.006646710280212e-05,356401624870813.5,36199384327321.13,23003839.940799,269073803286832.3,1169437595404539.8,
6093174418122475.0,7638998147545.427,388.4235521161817,398044109456.6092,2.1339928990913884e+16,1.438459346672241e+16,6234219871.113492,34378048277.98756,3.3127512215232736e+16,3.271709385540937e+16,4556676605635989.0,566433662702052.4,6431169050374601.0,5363837633642749.0,261174283127.89078,4.175942434036445e+16,2.629628547841294e+16,5976958841225742.0,444015161865.14136,60621139010190.9,0.03478702218221693,1.1860751695977718e+16,0.12582209368962333,1.540072788661995e+16,98421873144544.22,2.3985363886559908e+16,768587013.529022,623434615809.6399,425215733364.3179,8677360047421125.0,3465118671058114.5,19342766133820.152,8435849774630.193,2173257423399013.2,7.033050209468141e+16,3.924675578791971e+16,264745533887109.7,199789406799.92245,7.022598030130079e+16,5192040944.917485,274477355954.0957,62061817867180.43,1.5125573031065674e+16,763467542654911.6,561401752698767.3,1.196951789092787e+16,58998586.52384469,1260389469153404.2,1585.1614621591846,79917654704603.92,5.653504406689656e+16,1.2295255313387683e+17,2637856906343.3286,442383460471.62524,91093143799047.55,1071559806.7125818,25552924317525.69,40127655555621.9,518891901760320.6,4031865871061504.0,7166493120497969.0,522251972853386.94,2662195338569234.0,7677470891076342.0,7.744044669198397e+16,4.7877385851352264e+16,3022619879189090.0,411282640005.8263,21044.399999936428,1518003464674.9722,3.0425363101211768e-27,1680124.8596248052,13169217.020376548,29722830.806087043,15912193.781923896,1.0701554135528594e+17,3246815072488.3306,5461518943053772.0,4081452945008470.0,1.6250814138604036e-13,1.7578757986649844e-12,39136666221.394005,4.006646710280212e-05,368140146555153.44,36199384327321.13,23003839.940799,279538601315709.28,1202670511441849.5,
6093174418122475.0,7638998147545.427,388.4235521161817,410300713402.5048,2.1697945982179772e+16,1.4384593466722416e+16,6234219871.113492,35346439670.922485,3.316700509035894e+16,3.271709385540937e+16,4665785100349286.0,594066141475091.6,6581123983389074.0,5365045821032481.0,261174283127.89078,4.194336428443518e+16,2.629628547841294e+16,6192746281543887.0,456998876563.7363,60621139010190.9,0.03478702218221693,1.2197550964732294e+16,0.12582209368962333,1.5456360854849288e+16,98998965292754.03,2.3985363886559908e+16,768587013.529022,641192473240.6682,446591278168.42285,8887336662201153.0,3556600499104031.5,20141880155801.6,8435849774630.193,2228899128315740.2,7.053684745805535e+16,3.924675807964354e+16,272320954844088.62,205417146233.12692,7.022603426050611e+16,5365354506.556585,289898943552.63556,63806211482320.09,1.5171110553571078e+16,763467542654911.6,561401752698767.3,1.2207391807965546e+16,58998586.52384469,1260389469153404.2,1585.1614621591846,79917654704603.92,5.6837649986888184e+16,1.23039065418095e+17,2790431870079.814,470488271930.0977,91192103604204.05,1132272640.067284,25552924317525.69,40127655555621.9,545685149916969.7,4031865871061504.0,7359199903202665.0,536914054782104.44,2735152638552110.5,7967227249269012.0,7.744044669198397e+16,4.9168795411785304e+16,3022619879189090.0,427852568314.80865,21637.19999993282,1559696574093.621,3.0425363101211768e-27,1794370.5000929905,13169217.020376548,29722830.806087043,16995469.089148834,1.087780970203211e+17,3478398403749.906,5461518943053772.0,4081452945008470.0,1.6250814138604036e-13,1.7578757986649844e-12,40519019618.11994,4.006646710280212e-05,379855067657905.0,36199384327321.13,23003839.940799,290029523473692.44,1235866532426539.5,
